Date,Open,High,Low,Close,Adj Close,Volume
2017-11-09,4.000000,4.000000,3.900000,3.950000,3.950000,245974
2017-11-10,3.930000,3.930000,3.150000,3.500000,3.500000,5001324
2017-11-13,3.475000,3.525000,3.250000,3.425000,3.425000,1140022
2017-11-14,3.340000,3.490000,2.920000,3.050000,3.050000,2257329
2017-11-15,3.003000,3.003000,2.830000,2.925000,2.925000,4837070
2017-11-16,2.903000,3.000000,2.903000,3.000000,3.000000,3027938
2017-11-17,2.988000,2.988000,2.800000,2.900000,2.900000,2658256
2017-11-20,2.500000,2.500000,2.500000,2.500000,2.500000,0
2017-11-21,2.350000,2.350000,2.350000,2.350000,2.350000,0
2017-11-22,2.275000,2.275000,2.275000,2.275000,2.275000,0
2017-11-23,2.275000,2.275000,2.275000,2.275000,2.275000,0
2017-11-24,2.800000,2.800000,2.800000,2.800000,2.800000,0
2017-11-27,2.800000,2.800000,2.800000,2.800000,2.800000,0
2017-11-28,2.700000,2.700000,2.320000,2.625000,2.625000,2437953
2017-11-29,2.575000,2.575000,2.550000,2.625000,2.625000,117353
2017-11-30,2.575000,2.690000,2.550000,2.625000,2.625000,363881
2017-12-01,2.650000,2.650000,2.550000,2.625000,2.625000,512111
2017-12-04,2.550000,2.690000,2.550000,2.650000,2.650000,358834
2017-12-05,2.648000,2.675000,2.600000,2.650000,2.650000,253381
2017-12-06,2.675000,2.675000,2.600000,2.600000,2.600000,132590
2017-12-07,2.620000,2.620000,2.620000,2.600000,2.600000,9541
2017-12-08,2.550000,2.620000,2.474000,2.550000,2.550000,143273
2017-12-11,2.550000,2.580000,2.400000,2.450000,2.450000,155198
2017-12-12,2.401000,2.410000,2.315000,2.350000,2.350000,257600
2017-12-13,2.315000,2.380000,2.300000,2.350000,2.350000,98458
2017-12-14,2.380000,2.380000,2.315000,2.350000,2.350000,39451
2017-12-15,2.370000,2.540000,2.320000,2.500000,2.500000,600434
2017-12-18,2.440000,2.560000,2.440000,2.500000,2.500000,55667
2017-12-19,2.550000,2.550000,2.330000,2.400000,2.400000,834087
2017-12-20,2.330000,2.445000,2.300000,2.400000,2.400000,848761
2017-12-21,2.300000,2.420000,2.300000,2.400000,2.400000,228906
2017-12-22,2.400000,2.400000,2.400000,2.400000,2.400000,0
2017-12-27,2.310000,2.490000,2.310000,2.400000,2.400000,171236
2017-12-28,2.325000,2.475000,2.325000,2.400000,2.400000,63885
2017-12-29,2.325000,2.479000,2.325000,2.400000,2.400000,93715
2018-01-02,2.310000,2.310000,2.300000,2.400000,2.400000,111207
2018-01-03,2.310000,2.400000,2.300000,2.350000,2.350000,125110
2018-01-04,2.250000,2.300000,2.250000,2.300000,2.300000,251580
2018-01-05,2.210000,2.330000,2.210000,2.380000,2.380000,668359
2018-01-08,2.260000,2.350000,2.260000,2.380000,2.380000,362936
2018-01-09,2.369000,2.369000,2.260000,2.380000,2.380000,104267
2018-01-10,2.330000,2.330000,2.200000,2.280000,2.280000,175816
2018-01-11,2.200000,2.200000,2.200000,2.280000,2.280000,75354
2018-01-12,2.200000,2.200000,2.100000,2.150000,2.150000,734364
2018-01-15,2.200000,2.425000,2.200000,2.400000,2.400000,1182103
2018-01-16,2.390000,2.390000,2.390000,2.400000,2.400000,32552
2018-01-17,2.320000,2.420000,2.300000,2.400000,2.400000,1548224
2018-01-18,2.360000,2.475000,2.360000,2.400000,2.400000,253195
2018-01-19,2.450000,2.460000,2.365000,2.400000,2.400000,403241
2018-01-22,2.440000,2.480000,2.311000,2.450000,2.450000,259010
2018-01-23,2.311000,2.311000,2.300000,2.450000,2.450000,5993
2018-01-24,2.250000,2.420000,2.250000,2.370000,2.370000,385098
2018-01-25,2.365000,2.420000,2.365000,2.370000,2.370000,2899
2018-01-26,2.365000,2.500000,2.365000,2.550000,2.550000,1044194
2018-01-29,2.425000,2.430000,2.400000,2.450000,2.450000,311083
2018-01-30,2.400000,2.410000,2.350000,2.350000,2.350000,207663
2018-01-31,2.325000,2.325000,2.200000,2.320000,2.320000,950327
2018-02-01,2.370000,2.370000,2.265000,2.300000,2.300000,357925
2018-02-02,2.279000,2.279000,2.279000,2.300000,2.300000,27297
2018-02-05,2.279000,2.240000,2.240000,2.300000,2.300000,68178
2018-02-06,2.200000,2.200000,2.200000,2.300000,2.300000,15145
2018-02-07,2.200000,2.300000,2.200000,2.300000,2.300000,218091
2018-02-08,2.200000,2.300000,2.200000,2.300000,2.300000,102093
2018-02-09,2.200000,2.200000,2.200000,2.300000,2.300000,42319
2018-02-12,2.330000,2.330000,2.075000,2.250000,2.250000,152417
2018-02-13,2.200000,2.275000,2.200000,2.250000,2.250000,90838
2018-02-14,2.200000,2.245000,2.200000,2.250000,2.250000,71185
2018-02-15,2.243000,2.243000,2.020000,2.100000,2.100000,653973
2018-02-16,2.025000,2.025000,2.025000,2.100000,2.100000,7579
2018-02-19,2.030000,2.160000,2.160000,2.100000,2.100000,2187528
2018-02-20,2.085000,2.088000,2.080000,2.100000,2.100000,220981
2018-02-21,2.025000,2.025000,2.025000,2.100000,2.100000,2256
2018-02-22,2.170000,2.170000,2.000000,2.100000,2.100000,698989
2018-02-23,2.011000,2.011000,2.000000,2.100000,2.100000,18384
2018-02-26,2.100000,2.100000,2.100000,2.100000,2.100000,0
2018-02-27,2.150000,2.150000,2.150000,2.100000,2.100000,257418
2018-02-28,2.010000,2.010000,2.010000,2.100000,2.100000,1593
2018-03-01,2.100000,2.100000,2.100000,2.100000,2.100000,0
2018-03-02,2.010000,2.010000,2.010000,2.100000,2.100000,6742
2018-03-05,2.100000,2.100000,2.100000,2.100000,2.100000,0
2018-03-06,2.000000,2.125000,2.000000,2.100000,2.100000,33019
2018-03-07,2.000000,2.144000,2.000000,2.100000,2.100000,559833
2018-03-08,2.156000,2.175000,2.100000,2.150000,2.150000,1906512
2018-03-09,2.100000,2.100000,2.100000,2.150000,2.150000,124826
2018-03-12,2.100000,2.100000,2.100000,2.150000,2.150000,51970
2018-03-13,2.125000,2.125000,2.100000,2.150000,2.150000,427088
2018-03-14,2.370000,2.370000,2.200000,2.300000,2.300000,238043
2018-03-15,2.290000,2.290000,2.200000,2.300000,2.300000,16972
2018-03-16,2.275000,2.280000,2.100000,2.200000,2.200000,543014
2018-03-19,2.110000,2.260000,2.100000,2.200000,2.200000,513664
2018-03-20,2.243000,2.243000,2.100000,2.200000,2.200000,146116
2018-03-21,2.100000,2.100000,1.930000,2.100000,2.100000,2399235
2018-03-22,2.003000,2.160000,2.160000,2.160000,2.160000,134370
2018-03-23,2.020000,2.170000,2.020000,2.150000,2.150000,376711
2018-03-26,2.110000,2.300000,2.110000,2.250000,2.250000,1132448
2018-03-27,2.241000,2.480000,2.241000,2.400000,2.400000,877544
2018-03-28,2.311000,2.480000,2.311000,2.450000,2.450000,711873
2018-03-29,2.425000,2.480000,2.425000,2.500000,2.500000,435824
2018-04-03,2.550000,2.590000,2.420000,2.500000,2.500000,280706
2018-04-04,2.600000,2.700000,2.500000,2.600000,2.600000,718430
2018-04-05,2.700000,2.800000,2.700000,2.750000,2.750000,630713
2018-04-06,2.705000,2.904000,2.705000,2.850000,2.850000,835943
2018-04-09,3.000000,3.190000,2.800000,3.050000,3.050000,4393922
2018-04-10,3.055000,3.055000,2.720000,2.750000,2.750000,1532930
2018-04-11,2.775000,2.775000,2.014000,2.650000,2.650000,5919921
2018-04-12,2.620000,2.800000,2.610000,2.700000,2.700000,3925854
2018-04-13,2.670000,2.766000,2.670000,2.700000,2.700000,50077
2018-04-16,2.670000,2.766000,2.670000,2.700000,2.700000,233719
2018-04-17,2.766000,2.700000,2.700000,2.650000,2.650000,2986659
2018-04-18,2.660000,2.790000,2.650000,2.700000,2.700000,1494223
2018-04-19,2.632000,2.780000,2.780000,2.800000,2.800000,654220
2018-04-20,2.720000,2.720000,2.711000,2.800000,2.800000,221876
2018-04-23,2.836000,2.836000,2.700000,2.800000,2.800000,378375
2018-04-24,2.711000,2.845000,2.710000,2.800000,2.800000,365015
2018-04-25,2.720000,2.845000,2.720000,2.800000,2.800000,107923
2018-04-26,2.721000,2.845000,2.721000,2.800000,2.800000,242417
