Date,Open,High,Low,Close,Adj Close,Volume
2015-12-15,101.110001,104.000000,101.000000,102.750000,84.077438,142344
2015-12-16,103.125000,103.500000,102.209999,103.250000,84.486572,40237
2015-12-17,103.750000,104.125000,102.550003,103.750000,84.895699,222201
2015-12-18,102.300003,103.000000,101.599998,102.750000,84.077438,72396
2015-12-21,101.599998,103.449997,101.599998,103.000000,84.282013,36911
2015-12-22,102.650002,104.889999,102.650002,104.250000,85.304863,70876
2015-12-23,105.004997,105.199997,104.010002,104.750000,85.713982,38194
2015-12-24,104.660004,104.660004,104.599998,104.500000,85.509407,5129
2015-12-29,105.660004,105.660004,105.660004,105.500000,86.327690,11534
2015-12-30,104.500000,105.339996,104.500000,105.250000,86.123108,10500
2015-12-31,105.110001,105.339996,104.680000,105.250000,86.123108,21146
2016-01-04,104.324997,104.324997,103.500000,104.250000,85.304863,37017
2016-01-05,105.500000,105.625000,104.510002,106.000000,86.736816,18053
2016-01-06,106.500000,106.500000,104.610001,105.500000,86.327690,21265
2016-01-07,104.500000,104.500000,104.500000,104.750000,85.713982,9046
2016-01-08,105.063004,105.313004,104.000000,104.875000,85.816261,80510
2016-01-11,103.510002,105.199997,103.510002,104.500000,85.509407,126345
2016-01-12,104.699997,104.751999,103.000000,104.000000,85.100273,86900
2016-01-13,105.199997,105.199997,105.199997,105.000000,85.918541,1425
2016-01-14,103.099998,103.099998,102.510002,103.500000,84.691139,26900
2016-01-15,102.510002,103.599998,102.510002,103.500000,84.691139,33656
2016-01-18,103.500000,103.500000,101.510002,102.500000,83.872856,41860
2016-01-19,102.599998,103.190002,101.750000,102.625000,83.975143,141601
2016-01-20,101.989998,101.989998,99.000000,99.750000,81.622635,38948
2016-01-21,99.889999,100.000000,98.260002,99.000000,81.008926,34500
2016-01-22,101.639999,101.750000,100.260002,100.875000,82.543159,58021
2016-01-25,100.260002,101.434998,100.260002,100.875000,82.543159,17800
2016-01-26,99.434998,99.750000,99.434998,99.000000,81.008926,38000
2016-01-27,100.500000,100.500000,100.500000,99.500000,81.418053,63000
2016-01-28,100.000000,100.500000,99.209999,99.625000,81.520317,35623
2016-01-29,101.000000,101.000000,101.000000,100.500000,82.236320,12000
2016-02-01,101.500000,101.500000,100.525002,100.750000,82.440880,49216
2016-02-02,101.500000,103.000000,101.500000,102.125000,83.566017,112050
2016-02-03,101.750000,101.750000,100.000000,99.000000,81.008926,81800
2016-02-04,98.260002,100.000000,98.260002,101.750000,83.259178,21342
2016-02-05,102.400002,102.413002,100.500000,101.625000,83.156876,116708
2016-02-08,101.309998,101.500000,101.309998,102.000000,83.463730,61000
2016-02-09,100.750000,101.500000,100.000000,100.500000,82.236320,104800
2016-02-10,100.000000,100.839996,99.000000,99.750000,81.622635,29914
2016-02-11,99.000000,99.339996,98.000000,98.500000,80.599777,65035
2016-02-12,95.500000,95.625000,95.010002,94.750000,77.531250,18530
2016-02-15,99.500000,100.339996,99.000000,100.000000,81.827179,63000
2016-02-16,99.000000,99.000000,96.500000,97.250000,79.576950,12292
2016-02-17,96.510002,97.504997,96.510002,97.250000,79.576950,25682
2016-02-18,98.375000,98.375000,98.375000,98.375000,80.497498,0
2016-02-19,98.672997,98.672997,98.672997,98.375000,80.497498,6000
2016-02-22,98.375000,99.672997,99.000000,99.500000,81.418053,110199
2016-02-23,99.500000,100.599998,99.839996,100.000000,81.827179,54250
