Date,Open,High,Low,Close,Adj Close,Volume
2015-05-13,100.000000,104.000000,100.000000,103.500000,55.796978,5396873
2015-05-14,103.750000,104.440002,103.750000,103.875000,55.999134,249358
2015-05-15,104.300003,104.379997,104.000000,104.000000,56.066525,145368
2015-05-18,104.000000,104.638000,104.000000,104.000000,56.066525,165660
2015-05-19,104.000000,104.736000,104.000000,104.500000,56.336075,130000
2015-05-20,105.739998,105.739998,105.000000,105.000000,56.605637,26622
2015-05-21,105.000000,106.373001,104.500000,106.250000,57.279518,180500
2015-05-22,105.650002,107.498001,105.650002,106.500000,57.414284,597537
2015-05-26,107.000000,107.000000,106.980003,106.500000,57.414284,211434
2015-05-27,106.000000,106.625000,105.500000,106.250000,57.279518,72830
2015-05-28,106.599998,106.599998,106.599998,106.250000,57.279518,7750
2015-05-29,106.599998,106.599998,106.599998,106.250000,57.279518,27800
2015-06-01,106.639999,106.639999,106.250000,106.250000,57.279518,130430
2015-06-02,106.500000,106.500000,106.459999,106.250000,57.279518,32600
2015-06-03,106.398003,106.398003,106.000000,106.250000,57.279518,100000
2015-06-04,106.370003,106.370003,105.750000,106.250000,57.279518,105854
2015-06-05,106.250000,106.250000,106.250000,106.250000,57.279518,0
2015-06-08,105.750000,105.750000,105.750000,106.250000,57.279518,30000
2015-06-09,105.750000,106.349998,105.750000,105.750000,57.009945,15276
2015-06-10,105.989998,105.989998,105.250000,105.750000,57.009945,97982
2015-06-11,105.000000,105.898003,105.000000,105.750000,57.009945,54700
2015-06-12,105.797997,105.797997,105.010002,104.500000,56.336075,30051
2015-06-15,104.324997,104.324997,103.000000,104.000000,56.066525,79269
2015-06-16,104.000000,104.000000,103.220001,104.000000,56.066525,4880
2015-06-17,105.000000,105.000000,105.000000,104.000000,56.066525,37025
2015-06-18,103.998001,104.000000,103.998001,104.000000,56.066525,7670
2015-06-19,103.998001,103.998001,103.998001,104.000000,56.066525,34600
2015-06-22,104.000000,104.000000,103.000000,104.000000,56.066525,13255
2015-06-23,103.998001,103.998001,103.900002,104.000000,56.066525,78000
2015-06-24,103.220001,103.220001,103.220001,104.000000,56.066525,10000
2015-06-25,103.879997,104.000000,103.220001,104.000000,56.066525,291824
2015-06-26,103.879997,104.000000,103.879997,104.000000,56.066525,136175
2015-06-29,103.879997,103.879997,103.879997,104.000000,56.066525,4813
2015-06-30,104.500000,104.500000,103.000000,104.000000,56.066525,300000
2015-07-01,103.000000,103.059998,103.000000,104.000000,56.066525,100000
2015-07-02,104.500000,104.500000,103.000000,104.000000,56.066525,65584
2015-07-03,104.500000,104.500000,104.500000,104.000000,56.066525,9560
2015-07-06,104.500000,104.500000,104.500000,104.000000,56.066525,15000
2015-07-07,103.125000,104.339996,103.125000,104.000000,56.066525,160117
2015-07-08,104.000000,104.248001,104.000000,104.000000,56.066525,52400
2015-07-09,102.339996,102.339996,102.339996,102.000000,54.988327,6250
2015-07-10,98.739998,98.739998,98.739998,98.739998,53.230854,0
2015-07-13,102.330002,102.330002,102.330002,102.000000,54.988327,12703
2015-07-14,101.220001,101.220001,101.220001,102.000000,54.988327,4694
2015-07-15,98.739998,98.739998,98.739998,98.739998,53.230854,0
2015-07-16,102.320000,103.000000,101.750000,103.000000,55.527428,378633
2015-07-17,98.739998,98.739998,98.739998,98.739998,53.230854,0
2015-07-20,104.083000,104.083000,104.083000,103.250000,55.662212,4323
2015-07-21,103.000000,104.425003,103.000000,103.750000,55.931755,91060
2015-07-22,103.000000,103.250000,103.000000,104.000000,56.066525,30000
2015-07-23,98.739998,98.739998,98.739998,98.739998,53.230854,0
2015-07-24,104.349998,105.019997,104.349998,104.500000,56.336075,20586
2015-07-27,98.739998,98.739998,98.739998,98.739998,53.230854,0
2015-07-28,104.400002,104.500000,104.300003,104.500000,56.336075,146922
2015-07-29,104.300003,104.300003,104.300003,104.500000,56.336075,949
2015-07-30,104.449997,104.449997,104.449997,104.625000,56.403473,10485
2015-07-31,104.449997,105.044998,104.449997,104.625000,56.403473,1865299
2015-08-03,104.625000,104.625000,104.625000,104.625000,56.403473,0
2015-08-04,104.625000,104.625000,104.625000,104.625000,56.403473,0
2015-08-05,104.750000,104.750000,104.750000,104.750000,56.470844,0
2015-08-06,105.046997,105.485001,105.046997,104.750000,56.470844,16318
2015-08-07,104.750000,104.750000,104.750000,104.750000,56.470844,0
2015-08-10,104.750000,104.750000,104.750000,104.750000,56.470844,0
2015-08-11,105.123001,105.123001,104.250000,104.750000,56.470844,12003
2015-08-12,104.750000,104.750000,104.750000,104.750000,56.470844,0
2015-08-13,104.998001,104.998001,104.998001,105.000000,56.605637,9301
2015-08-14,104.998001,105.467003,104.998001,105.000000,56.605637,152900
2015-08-17,106.000000,106.000000,105.000000,105.000000,56.605637,157179
2015-08-18,106.000000,106.000000,106.000000,105.250000,56.740402,52350
2015-08-19,105.360001,105.360001,104.000000,104.500000,56.336075,153490
2015-08-20,104.860001,104.860001,104.860001,104.750000,56.470844,4768
2015-08-21,104.750000,104.750000,104.750000,104.750000,56.470844,0
2015-08-24,104.070000,105.150002,104.070000,104.750000,56.470844,125600
2015-08-25,104.080002,105.110001,104.080002,104.750000,56.470844,21000
2015-08-26,104.750000,104.750000,104.750000,104.750000,56.470844,0
2015-08-27,104.500000,104.500000,104.500000,104.500000,56.336075,0
2015-08-28,104.500000,104.500000,104.500000,104.500000,56.336075,0
2015-09-01,103.500000,103.500000,103.474998,104.250000,56.201305,403000
2015-09-02,103.947998,103.947998,103.474998,104.250000,56.201305,9500
2015-09-03,103.925003,104.500000,103.750000,104.000000,56.066525,155300
2015-09-04,104.739998,105.000000,104.739998,105.000000,56.605637,626789
2015-09-07,104.849998,104.849998,104.500000,105.000000,56.605637,41804
2015-09-08,105.250000,105.250000,105.250000,105.250000,56.740402,0
2015-09-09,105.000000,105.000000,105.000000,105.250000,56.740402,400000
2015-09-10,105.250000,105.250000,105.250000,105.250000,56.740402,0
2015-09-11,105.250000,105.250000,105.250000,105.250000,56.740402,0
2015-09-14,105.985001,105.985001,104.875000,105.250000,56.740402,17500
2015-09-15,105.834999,105.900002,105.834999,105.500000,56.875187,19000
2015-09-16,105.500000,105.500000,105.500000,105.500000,56.875187,0
2015-09-17,105.000000,105.000000,105.000000,105.500000,56.875187,10000
2015-09-18,104.879997,104.879997,104.879997,105.500000,56.875187,3050
2015-09-21,105.848000,105.848000,105.848000,105.500000,56.875187,10000
2015-09-22,105.500000,105.500000,105.500000,105.500000,56.875187,0
2015-09-23,104.900002,104.900002,104.900002,105.500000,56.875187,7000
2015-09-24,105.500000,105.500000,105.500000,105.500000,56.875187,0
2015-09-25,105.839996,105.839996,105.839996,105.500000,56.875187,1900
2015-09-28,105.500000,105.500000,105.500000,105.500000,56.875187,0
2015-09-29,104.900002,105.839996,104.900002,105.500000,56.875187,16637
2015-09-30,104.900002,105.839996,104.900002,105.500000,56.875187,62200
2015-10-01,106.089996,106.089996,106.089996,106.000000,57.144726,7518
2015-10-02,105.379997,105.379997,105.379997,105.750000,57.009945,2000
2015-10-05,105.000000,105.000000,105.000000,105.500000,56.875187,10000
2015-10-06,106.248001,106.248001,106.199997,105.500000,56.875187,2105
2015-10-07,105.500000,105.500000,105.500000,105.500000,56.875187,0
2015-10-08,104.250000,104.250000,104.250000,103.750000,55.931755,479
2015-10-09,103.750000,103.750000,103.750000,103.750000,55.931755,0
2015-10-12,104.248001,104.248001,104.248001,103.750000,55.931755,5000
2015-10-13,103.000000,103.000000,103.000000,103.500000,55.796978,25000
2015-10-14,103.500000,103.500000,103.500000,103.500000,55.796978,0
2015-10-15,102.750000,102.750000,102.720001,103.250000,55.662212,34276
2015-10-16,102.665001,102.665001,102.665001,103.250000,55.662212,5000
2015-10-19,102.514999,103.209999,102.514999,103.250000,55.662212,145468
2015-10-20,102.514999,102.514999,102.514999,103.250000,55.662212,5000
2015-10-21,103.250000,103.250000,103.250000,103.250000,55.662212,0
2015-10-22,103.172997,103.172997,103.160004,103.250000,55.662212,7500
2015-10-23,102.514999,103.150002,102.514999,103.250000,55.662212,2808
2015-10-26,103.250000,103.250000,103.250000,103.250000,55.662212,0
2015-10-27,102.879997,102.879997,102.019997,103.000000,55.527428,12824
2015-10-28,102.000000,102.599998,102.000000,102.750000,55.392643,25029
2015-10-29,102.599998,102.599998,102.599998,102.750000,55.392643,4873
2015-10-30,103.154999,103.154999,103.154999,102.750000,55.392643,640880
2015-11-02,102.599998,102.599998,102.599998,102.750000,55.392643,4800
2015-11-03,102.599998,102.599998,101.525002,102.750000,55.392643,12414
2015-11-04,102.599998,102.599998,102.599998,102.750000,55.392643,1000
2015-11-05,102.599998,102.599998,102.599998,102.750000,55.392643,3892
2015-11-06,102.599998,102.599998,102.599998,102.750000,55.392643,10000
2015-11-09,102.750000,102.750000,102.750000,102.750000,55.392643,0
2015-11-10,102.500000,102.500000,102.500000,102.750000,55.392643,6765
2015-11-11,102.500000,102.500000,102.500000,102.500000,55.257874,441
2015-11-12,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-11-13,101.750000,101.750000,101.750000,102.500000,55.257874,9000
2015-11-16,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-11-17,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-11-18,103.000000,103.000000,103.000000,102.500000,55.257874,5000
2015-11-19,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-11-20,102.500000,102.860001,102.500000,102.500000,55.257874,158292
2015-11-23,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-11-24,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-11-25,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-11-26,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-11-27,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-11-30,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-12-01,102.000000,102.000000,102.000000,102.500000,55.257874,4000
2015-12-02,102.860001,102.860001,102.860001,102.500000,55.257874,9200
2015-12-03,102.500000,102.500000,102.500000,102.500000,55.257874,0
2015-12-04,101.500000,101.500000,101.500000,102.250000,55.123096,5000
2015-12-07,102.250000,102.250000,102.250000,102.250000,55.123096,0
2015-12-08,102.250000,102.250000,102.250000,102.250000,55.123096,0
2015-12-09,102.699997,102.699997,102.000000,102.250000,55.123096,13975
2015-12-10,102.699997,102.699997,102.699997,102.250000,55.123096,30000
2015-12-11,102.856003,102.856003,102.856003,102.375000,55.190491,3450
2015-12-14,102.375000,102.375000,102.375000,102.375000,55.190491,0
2015-12-15,100.000000,102.815002,100.000000,102.375000,55.190491,17414630
2015-12-16,101.000000,102.815002,101.000000,102.375000,55.190491,7550
2015-12-17,102.500000,102.500000,100.000000,102.250000,55.123096,61804
2015-12-18,102.250000,102.250000,102.250000,102.250000,55.123096,3000
2015-12-21,102.250000,102.250000,102.250000,102.250000,55.123096,9620
2015-12-22,101.000000,102.295998,101.000000,102.375000,55.190491,31850
2015-12-23,102.375000,102.403000,102.375000,102.375000,55.190491,60000
2015-12-24,103.000000,103.000000,103.000000,102.375000,55.190491,18258
2015-12-29,101.000000,101.000000,101.000000,102.125000,55.055714,50000
2015-12-30,102.125000,102.125000,102.125000,102.125000,55.055714,0
2015-12-31,102.150002,102.150002,102.150002,102.125000,55.055714,2000
2016-01-04,100.778000,100.778000,100.778000,102.125000,55.055714,3000
2016-01-05,101.949997,102.267998,101.314003,102.625000,55.325264,96150
2016-01-06,103.129997,103.250000,103.000000,102.750000,55.392643,51125
2016-01-07,101.875000,103.250000,101.875000,102.750000,55.392643,47550
2016-01-08,103.000000,103.000000,102.775002,102.750000,55.392643,47170
2016-01-11,102.860001,102.860001,101.500000,102.500000,55.257874,107100
2016-01-12,102.800003,102.800003,101.888000,102.500000,55.257874,32625
2016-01-13,102.800003,102.800003,101.750000,102.500000,55.257874,44088
2016-01-14,99.813004,101.375000,99.813004,100.750000,54.314453,17500
2016-01-15,101.349998,101.349998,101.000000,101.000000,54.449219,30537
2016-01-18,100.750000,100.750000,100.750000,100.750000,54.314453,0
2016-01-19,100.750000,100.750000,100.750000,100.750000,54.314453,0
2016-01-20,99.813004,100.125000,99.813004,100.750000,54.314453,25000
2016-01-21,101.000000,101.000000,101.000000,100.750000,54.314453,2000
2016-01-22,101.000000,101.000000,101.000000,100.750000,54.314453,8000
2016-01-25,101.000000,101.000000,100.974998,101.000000,54.449219,60000
2016-01-26,101.269997,101.269997,100.250000,101.000000,54.449219,9904
2016-01-27,101.250000,101.250000,101.250000,101.000000,54.449219,972
2016-01-28,99.875999,101.250000,99.875999,101.000000,54.449219,74349
2016-01-29,101.239998,101.239998,101.239998,101.000000,54.449219,632
2016-02-01,101.230003,101.230003,101.230003,101.000000,54.449219,7902
2016-02-02,101.000000,101.000000,101.000000,101.000000,54.449219,0
2016-02-03,101.000000,101.230003,100.250000,101.000000,54.449219,20201
2016-02-04,101.230003,101.230003,101.000000,101.000000,54.449219,20488
2016-02-05,101.000000,101.000000,101.000000,101.000000,54.449219,0
2016-02-08,101.230003,101.230003,101.230003,101.000000,54.449219,4927
2016-02-09,100.250000,100.250000,99.900002,101.000000,54.449219,51000
2016-02-10,99.500000,99.500000,99.500000,101.000000,54.449219,6800
2016-02-11,101.150002,101.150002,101.150002,101.000000,54.449219,456
2016-02-12,99.250000,99.250000,99.250000,100.125000,53.977509,14000
2016-02-15,99.500000,100.000000,99.500000,100.000000,53.910122,14701
2016-02-16,100.099998,100.099998,100.000000,100.000000,53.910122,187415
2016-02-17,100.059998,100.059998,100.059998,100.000000,53.910122,10000
2016-02-18,100.000000,100.000000,100.000000,100.000000,53.910122,0
2016-02-19,100.059998,100.059998,100.000000,100.000000,53.910122,110000
2016-02-22,100.000000,100.059998,100.000000,100.000000,53.910122,222465
2016-02-23,100.000000,100.000000,100.000000,100.000000,53.910122,33780
2016-02-24,100.000000,100.250000,99.000000,100.000000,53.910122,123700
2016-02-25,100.000000,100.059998,100.000000,100.000000,53.910122,23760
2016-02-26,100.000000,100.883003,99.519997,100.000000,53.910122,5000
2016-02-29,100.059998,100.059998,100.059998,100.000000,53.910122,25000
2016-03-01,100.059998,100.059998,99.000000,100.000000,53.910122,25305
2016-03-02,100.250000,100.500000,100.250000,100.500000,54.179680,9800
2016-03-03,99.000000,100.800003,99.000000,100.500000,54.179680,18508
2016-03-04,100.800003,100.800003,100.000000,100.500000,54.179680,56000
2016-03-07,101.383003,101.383003,101.250000,100.750000,54.314453,23900
2016-03-08,101.250000,101.250000,100.900002,100.750000,54.314453,205300
2016-03-09,99.500000,99.500000,99.500000,101.000000,54.449219,20000
2016-03-10,101.000000,101.000000,101.000000,101.000000,54.449219,0
2016-03-11,101.750000,101.750000,101.750000,101.000000,54.449219,1462
2016-03-14,101.000000,101.000000,101.000000,101.000000,54.449219,0
2016-03-15,101.000000,102.000000,100.000000,101.000000,54.449219,8624217
2016-03-16,101.750000,101.750000,101.750000,101.000000,54.449219,16473
2016-03-17,101.750000,101.750000,101.750000,101.000000,54.449219,5503
2016-03-18,101.750000,101.750000,101.750000,101.000000,54.449219,10975
2016-03-21,102.250000,102.250000,102.250000,101.250000,54.584000,9965
2016-03-22,101.250000,101.250000,101.250000,101.250000,54.584000,0
2016-03-23,101.250000,101.250000,101.250000,101.250000,54.584000,0
2016-03-24,102.000000,102.000000,100.650002,101.250000,54.584000,7002
2016-03-29,102.000000,102.000000,102.000000,101.250000,54.584000,14856
2016-03-30,102.000000,102.000000,102.000000,101.250000,54.584000,1500
2016-03-31,101.250000,101.250000,101.250000,101.250000,54.584000,0
2016-04-01,102.000000,102.500000,102.000000,102.375000,55.190491,154880
2016-04-04,103.500000,103.500000,103.500000,102.500000,55.257874,32705
